,Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType
1733,3850,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,62,51,15,52.09,52.09,Treasure Zone,Other
1734,3851,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,17,15,16,52.59,52.59,United Paper Online,Other
1735,3852,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,18,16,17,54.32,54.32,MINDeyes,Other
1736,3853,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,19,17,18,54.54,54.54,Independence Fulfillment Services,Other
1737,3854,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,20,18,19,54.76,54.76,ReStockIt,Other
1738,3855,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,21,19,20,55.23,55.23,Clean It Supply,Other
1739,3856,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,63,52,20,55.23,55.23,Clean It Supply,Other
1740,3857,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,22,20,21,57.14,57.14,BisonOffice,Other
1741,3858,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,1,1,22,36.99,57.43,Amazon.com,Amazon
1742,3859,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,23,21,23,57.99,57.99,"Office Depot, Inc.",Other
1743,3860,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,24,22,24,58.67,58.67,My office innovations,Other
1744,3861,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,64,53,24,58.67,58.67,My office innovations,Other
1745,3862,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,73,60,24,58.67,58.67,My office innovations,Other
1746,3863,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,74,60,24,58.67,58.67,My office innovations,Other
1747,3864,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,25,23,25,60.04,60.04,FatCatSupply,Other
1748,3865,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,65,54,25,60.04,60.04,FatCatSupply,Other
1749,3866,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,26,24,26,60.56,60.56,OfficeExpress,Other
1750,3867,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,27,25,27,61.56,61.56,Online Discount Center,Other
1751,3868,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,28,26,28,62.25,62.25,XpW,Other
1752,3869,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,29,27,29,62.68,62.68,MidAtlantic Merchant,Other
1753,3870,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,30,28,30,62.97,62.97,OFFICE CHASE CORP.,Other
1754,3871,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,66,55,30,62.97,62.97,OFFICE CHASE CORP.,Other
1755,3872,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,75,61,30,62.97,62.97,OFFICE CHASE CORP.,Other
1756,3873,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,76,61,30,62.97,62.97,OFFICE CHASE CORP.,Other
1757,3874,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,31,29,31,62.99,62.99,Buy DMi Inc,Other
1758,3875,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,32,30,32,63.85,63.85,Beach Audio,Other
1759,3876,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,33,31,33,65.04,65.04,SunnyParadise,Other
1760,3877,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,34,32,34,65.39,65.39,Prime Central Store,Other
1761,3878,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,35,33,35,66.35,66.35,BIC Warehouse,Other
1762,3879,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,36,34,36,66.5,66.5,AppliedProductCorp,Other
1763,3880,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,37,35,37,67.84,67.84,CR Dealz,Other
1764,3881,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,67,56,38,68.84,68.84,Buy DMi Inc,Other
1765,3882,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,77,62,38,68.84,68.84,Buy DMi Inc,Other
1766,3883,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,81,64,38,68.84,68.84,Buy DMi Inc,Other
1767,3884,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,82,64,38,68.84,68.84,Buy DMi Inc,Other
1768,3885,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,38,36,39,70.08,70.08,Shoplet,Other
1769,3886,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,39,37,40,70.99,70.99,Ron's Home and Hardware,Other
1770,3887,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,40,38,41,71.49,71.49,BestSource OfficeSupplies,Other
1771,3888,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,41,39,42,71.88,71.88,Elite Medical Distribution,Other
1772,3889,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,42,40,43,71.9,71.9,Life and Home,Other
1773,3890,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,43,41,44,71.92,71.92,PLEXSUPPLY,Other
1774,3891,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,68,57,45,71.93,71.93,BIC Warehouse,Other
1775,3892,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,44,42,46,72.42,72.42,Supreme Hardware,Other
1776,3893,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,69,58,47,73.68,73.68,Beach Audio,Other
1777,3894,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,78,63,48,75.02,75.02,FatCatSupply,Other
1778,3895,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,45,43,49,76.98,76.98,Fusion Imports,Other
1779,3896,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,46,44,50,79.28,79.28,Alliance(Supply),Other
1780,3897,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,47,45,51,79.55,79.55,"SIM Supply, Inc.",Other
1781,3898,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,48,46,52,80.63,80.63,JanitorialSupplies,Other
1782,3899,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,49,47,53,81.47,81.47,"Global Supplies (We currently can't ship to, HI, AK,APO,FPO, POB)",Other
1783,3900,"Kleenex 50606 Hard Roll Towels, 8 x 600ft, 1 3/4"" Core dia, White, 6 Rolls/Carton",6/15/16,50,48,54,83.76,83.76,axiscoreshop,Other
1784,3939,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,1,1,1,11,11,El Garaje,Other
1785,3943,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,5,2,2,11.7,11.7,BFF Nation,Other
1786,3941,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,3,2,2,11.7,11.7,Kest Enterprises,Other
1787,3940,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,2,2,2,11.7,11.7,Peak Perks,Other
1788,3942,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,4,2,2,11.7,11.7,Shop by Convenience,Other
1789,3944,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,6,3,3,11.85,11.85,Shop Easy-,Other
1790,3945,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,7,4,4,11.85,11.85,American Delivery Service,Other
1791,3946,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,8,5,5,11.86,11.86,HOTSALEONLINE,Other
1792,3947,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,9,6,6,12.06,12.06,XpW,Other
1793,3948,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,41,36,6,12.06,12.06,XpW,Other
1794,3949,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,10,7,7,12.15,12.15,TradeDeal,Other
1795,3950,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,11,8,8,12.49,12.49,Axis2000LLC,Other
1796,3951,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,12,8,8,12.49,12.49,MeagaDeal,Other
1797,3952,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,13,9,9,12.69,12.69,SWEET DEAL!,Other
1798,3953,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,14,10,10,12.89,12.89,XoXoGroupLLC,Other
1799,3954,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,15,11,11,13.49,13.49,TheNewMall,Other
1800,3955,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,16,12,12,22.47,22.47,Prime Central Store,Other
1801,3956,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,17,13,13,24.02,24.02,Independence Fulfillment Services,Other
1802,3957,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,18,14,14,24.15,24.15,Buy DMi Inc,Other
1803,3958,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,42,37,15,24.9,24.9,Buy DMi Inc,Other
1804,3959,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,51,44,15,24.9,24.9,Buy DMi Inc,Other
1805,3960,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,19,15,16,25,25,Ayden Mart,Other
1806,3961,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,20,16,17,25.23,25.23,"SIM Supply, Inc.",Other
1807,3962,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,21,17,18,25.31,25.31,BisonOffice,Other
1808,3963,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,22,18,19,25.43,25.43,MyOfficeInnovations,Other
1809,3964,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,43,38,19,25.43,25.43,MyOfficeInnovations,Other
1810,3965,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,52,45,19,25.43,25.43,MyOfficeInnovations,Other
1811,3966,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,61,53,19,25.43,25.43,MyOfficeInnovations,Other
1812,3967,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,62,53,19,25.43,25.43,MyOfficeInnovations,Other
1813,3968,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,71,60,19,25.43,25.43,MyOfficeInnovations,Other
1814,3969,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,23,19,20,26.25,26.25,Wrigley's Business Products and Services,Other
1815,3970,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,24,20,21,26.44,26.44,Daily Market,Other
1816,3971,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,25,21,22,26.49,26.49,OFFICE CHASE CORP.,Other
1817,3972,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,26,22,23,26.55,26.55,FoodserviceDirect Inc.,Other
1818,3973,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,27,23,24,26.81,26.81,MotivationUSA,Other
1819,3974,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,44,39,24,26.81,26.81,MotivationUSA,Other
1820,3975,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,53,46,24,26.81,26.81,MotivationUSA,Other
1821,3976,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,28,24,25,27.18,27.18,Office Quarters,Other
1822,3977,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,45,40,25,27.18,27.18,Office Quarters,Other
1823,3978,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,54,47,25,27.18,27.18,Office Quarters,Other
1824,3979,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,29,25,26,27.57,27.57,PLEXSUPPLY,Other
1825,3980,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,30,25,26,27.57,27.57,Zuma Office Supply,Other
1826,3981,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,46,41,27,27.59,27.59,Independence Fulfillment Services,Other
1827,3982,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,55,48,28,28.24,28.24,Daily Market,Other
1828,3983,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,31,26,29,28.44,28.44,K&K Kandies,Other
1829,3984,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,56,49,29,28.44,28.44,K&K Kandies,Other
1830,3985,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,57,49,29,28.44,28.44,K&K Kandies,Other
1831,3986,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,63,54,30,29.54,29.54,Daily Market,Other
1832,3987,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,58,50,31,29.85,29.85,PLEXSUPPLY,Other
1833,3988,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,59,51,32,30.12,30.12,TheNewMall,Other
1834,3989,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,32,27,33,30.43,30.43,BIC Warehouse,Other
1835,3990,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,64,55,34,31.53,31.53,Daily Market,Other
1836,3991,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,33,28,35,32.85,32.85,BestSource OfficeSupplies,Other
1837,3992,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,34,29,36,33.2,33.2,Shoplet,Other
1838,3993,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,35,30,37,33.35,33.35,axiscoreshop,Other
1839,3994,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,65,56,38,33.49,33.49,MotivationUSA,Other
1840,3995,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,66,56,38,33.49,33.49,MotivationUSA,Other
1841,3996,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,72,61,38,33.49,33.49,MotivationUSA,Other
1842,3997,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,73,61,38,33.49,33.49,MotivationUSA,Other
1843,3998,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,74,61,38,33.49,33.49,MotivationUSA,Other
1844,3999,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,81,66,38,33.49,33.49,MotivationUSA,Other
1845,4000,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,82,66,38,33.49,33.49,MotivationUSA,Other
1846,4001,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,83,66,38,33.49,33.49,MotivationUSA,Other
1847,4002,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,84,66,38,33.49,33.49,MotivationUSA,Other
1848,4003,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,36,31,39,33.58,33.58,C & M Trade,Other
1849,4004,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,67,57,40,33.64,33.64,Daily Market,Other
1850,4005,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,75,62,41,33.74,33.74,Daily Market,Other
1851,4006,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,37,32,42,34.06,34.06,Fusion Imports,Other
1852,4007,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,76,63,43,34.54,34.54,Daily Market,Other
1853,4008,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,68,58,44,34.98,34.98,XpW,Other
1854,4009,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,38,33,45,35.02,35.02,"Global Supplies (We currently can't ship to, HI, AK,APO,FPO, POB)",Other
1855,4010,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,77,64,46,35.04,35.04,Daily Market,Other
1856,4011,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,85,67,46,35.04,35.04,Daily Market,Other
1857,4012,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,86,67,46,35.04,35.04,Daily Market,Other
1858,4013,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,39,34,47,35.28,35.28,Alliance(Supply),Other
1859,4014,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,40,35,48,35.99,35.99,gobaliku,Other
1860,4015,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,87,68,49,37.08,37.08,Daily Market,Other
1861,4016,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,88,68,49,37.08,37.08,Daily Market,Other
1862,4017,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,47,42,50,37.99,37.99,***** AMAZING DEALS LIMITED SUPPLIES *****,Other
1863,4018,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,48,43,51,38.71,38.71,Free Shipping Tigers,Other
1864,4019,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,60,52,51,38.71,38.71,Free Shipping Tigers,Other
1865,4020,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,69,59,51,38.71,38.71,Free Shipping Tigers,Other
1866,4021,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,70,59,51,38.71,38.71,Free Shipping Tigers,Other
1867,4022,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,78,65,51,38.71,38.71,Free Shipping Tigers,Other
1868,4023,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,79,65,51,38.71,38.71,Free Shipping Tigers,Other
1869,4024,"Land Lakes Mini Moos Creamer, Half and Half Cups, 192 Count",6/27/16,80,65,51,38.71,38.71,Free Shipping Tigers,Other
1870,4059,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,2,2,1,42.35,42.35,Ecom Sales,Other
1871,4060,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,3,3,2,42.36,42.36,CloudMarket,Other
1872,4061,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,4,4,3,45.86,45.86,Discountdepot53,Other
1873,4062,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,5,5,4,45.96,45.96,DX HUB,Other
1874,4063,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,6,6,5,45.98,45.98,AppleClover,Other
1875,4064,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,7,7,6,46.85,46.85,BestHomeBuys,Other
1876,4065,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,8,8,7,47.1,47.1,DealzDays,Other
1877,4066,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,9,9,8,47.11,47.11,MidwestProductsDepot,Other
1878,4067,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,10,10,9,47.14,47.14,Point and Ship,Other
1879,4068,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,11,11,10,47.51,47.51,S & A Deals,Other
1880,4070,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,13,12,11,47.54,47.54,Marketplaceace,Other
1881,4069,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,12,12,11,47.54,47.54,sell4less85,Other
1882,4071,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,14,13,12,48.23,48.23,BigWig Outlet,Other
1883,4072,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,15,14,13,48.72,48.72,Queen of Sales,Other
1884,4073,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,16,15,14,48.79,48.79,Infiltrade LLC,Other
1885,4074,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,17,16,15,48.91,48.91,Seasonal Deals,Other
1886,4075,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,18,17,16,48.98,48.98,HomeGoodsOnline,Other
1887,4076,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,19,18,17,48.99,48.99,DDE Essentials,Other
1888,4077,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,1,1,18,33,49.59,Amazon.com,Amazon
1889,4078,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,20,19,19,49.67,49.67,Marketing Allegiance,Other
1890,4079,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,21,20,20,50.36,50.36,AJS HOME GOODS,Other
1891,4080,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,22,21,21,50.58,50.58,Toys US,Other
1892,4081,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,9/6/16,23,22,22,51.16,51.16,HotUSDeals,Other
